code,name_short,gender,function,country,nationality,height,weight,disciplines,events,birth_date,occupation,education,family,lang
1561941,UKPESERAYE E,Female,Athlete,Nigeria,Nigeria,0,0,"['Cycling Road', 'Cycling Track']","[""Women's Road Race"", ""Women's Keirin"", ""Women's Sprint""]",21/03/1999,Athlete,,,English
1561962,GARIBAY H,Male,Athlete,Bolivia,Bolivia,160,0,['Athletics'],"[""Men's Marathon""]",9/07/1988,Athlete,,"Father, Jose. Mother, Cristina. Four siblings",Spanish
1562026,PINEIRO I,Male,Athlete,Puerto Rico,United States,201,0,['Basketball'],['Men'],2/02/1995,Athlete,"Attended Sierra Community College (Rocklin, CA, USA) and Portland State University (OR, USA) for one year each and then studied at the University of San Diego (CA, USA)",,English
1562033,TORO A,Male,Athlete,Puerto Rico,United States,202,0,['Basketball'],['Men'],28/10/1997,Athlete,"Studied Exercise Science as an undergraduate at George Washington University (Washington, D.C. USA) and then pursued a Master's degree St. John's University (New York, NY, USA)","Father, Arnaldo Toro Vazquez. Mother, Waleska Barea Rosa. Sister, Waleska",English
1562077,GILL S,Male,Athlete,Belize,Belize,175,0,['Athletics'],"[""Men's 100m""]",9/04/1993,Athlete,"Graduated in 2024 with a Bachelor's degree in Industrial Engineering from Texas A&M University (College Station, TX, USA)",,English
1562085,DONU S,Female,Athlete,Fiji,Fiji,176,76,['Rugby Sevens'],['Women'],3/03/1996,Athlete,,,English
1562091,DAVEUA R,Female,Athlete,Fiji,Fiji,172,73,['Rugby Sevens'],['Women'],30/05/1992,"Athlete, correction services officer",,,"English, Fijian"
1562093,DELAIWAU I,Female,Athlete,Fiji,Fiji,163,65,['Rugby Sevens'],['Women'],1/06/2000,Athlete,,"Father, Jese Nailabo","English, Fijian"
1562097,BULEKI AV,Female,Athlete,Fiji,Fiji,176,79,['Rugby Sevens'],['Women'],23/10/2000,Athlete,,,English
1562106,DITAVUTU V,Female,Athlete,Fiji,Fiji,173,75,['Rugby Sevens'],['Women'],7/09/1999,Athlete,,,"English, Fijian"
1562117,RATULU V,Male,Athlete,Fiji,Fiji,0,0,['Sailing'],"[""Men's Dinghy""]",10/03/2000,Athlete,,,English
1562121,McCUTCHEON A,Female,Athlete,Fiji,Fiji,0,0,['Swimming'],"[""Women's 50m Freestyle""]",5/10/2009,Athlete,,,
1562136,ALI F,Female,Athlete,Maldives,Maldives,0,0,['Table Tennis'],"[""Women's Singles""]",14/09/2007,,,,
1562157,ABDULLAEV G,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Men's Freestyle 57kg""]",11/11/1998,Athlete,"Attended Urgench State University (UZB) and Menlo State University (CA, USA)",,"English, Russian"
1562164,JAMALOV RS,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Men's Freestyle 74kg""]",1/06/1998,Athlete,,,Russian
1562175,SHAPIEV J,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Men's Freestyle 86kg""]",20/04/1997,,"Studied at Dagestan State Medical University (Makhachkala, RUS)","Twin brother, Isa","English, Russian"
1562208,HUSSEN A,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Freestyle 74kg""]",26/08/1997,Athlete,,,Arabic
1562218,ABDELMOTTALEB D,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Freestyle 125kg""]",2/05/1993,"Athlete, police officer","Studied Law, Police Studies at Police Academy (EGY)","Wife, Esraa. One daughter","Arabic, English, French"
1562222,HUSSEIN F,Female,Athlete,Egypt,Egypt,0,0,['Rhythmic Gymnastics'],['Group All-Around'],7/02/2006,Athlete,,"Father, Adel Hussein Omar Hussein. Mother, Rasha Hassan Mohamed Khalaf Allah. Older brother, Omar Adel. Older sister, Nour Adel",Arabic
1562224,MOHAMED G,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Freestyle 57kg""]",24/02/1999,Athlete,,,Arabic
1562239,SCHMIRL A,Male,Athlete,Austria,Austria,0,0,['Shooting'],"['10m Air Rifle Men', '50m Rifle 3 Positions Men']",19/09/1989,Military athlete,MBA in Business Administration and Sport,"Father, Manfred. Mother, Karina. Sister, Ursula","English, German"
1562240,STEINER S,Female,Athlete,Austria,Austria,0,0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",7/05/1982,Soldier,,"Father, Franz","English, German"
1562241,STREMPFL M,Male,Athlete,Austria,Austria,0,0,['Shooting'],"['10m Air Rifle Men', '10m Air Rifle Mixed Team']",1/08/1984,"Cook, instructor, athlete",,"Father, August","English, German"
1562242,THUM A,Male,Athlete,Austria,Austria,0,0,['Shooting'],['50m Rifle 3 Positions Men'],20/01/1999,Athlete,,,"English, German"
1562243,UNGERANK N,Female,Athlete,Austria,Austria,0,0,['Shooting'],"['10m Air Rifle Women', '50m Rifle 3 Positions Women', '10m Air Rifle Mixed Team']",3/04/1996,"Athlete, sport soldier",Studied Medicine at the Medical University of Innsbruck (AUT),,"English, German"
1562246,JAHL M,Female,Athlete,Austria,Austria,0,0,['Taekwondo'],['Women +67kg'],7/04/1995,Athlete,Medical University of Vienna (AUT),,"English, German"
1562274,ELDERS M,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Freestyle 97kg""]",12/12/1998,,,,Arabic
1562275,ASSAKALOV R,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Men's Greco-Roman 97kg""]",13/07/1984,"Athlete, coach","Kuban State University of Physical Education, Sport and Tourism (Krasnodar, RUS)","Wife, Yana. Daughters, Safiya and Ruzanna. Son, Damir",Russian
1562276,SLAOUI N,Female,Athlete,Morocco,Canada,0,0,['Equestrian'],['Eventing Individual'],21/01/1995,"Athlete, business owner, coach, horse trainer","Bachelor's degree in Political Science and International Relations from Warwick University (GBR), and a teaching qualification from the French Horse and Riding Institute (Saumur, France)",,"Arabic, English, French"
1562280,BAKHRAMOV I,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Men's Greco-Roman 60kg""]",17/07/1995,,,,Uzbek
1562295,JOSEPH G,Male,Athlete,Pakistan,Pakistan,0,0,['Shooting'],"['10m Air Pistol Men', '10m Air Pistol Mixed Team']",17/12/1999,Armed forces,Studied in the Army Public Schools and Colleges System (APSACS),"Five siblings - four brothers, one sister","English, Punjabi, Urdu"
1562297,NHAQUILE D,Female,Athlete,Mozambique,Mozambique,0,0,['Sailing'],"[""Women's Dinghy""]",30/07/2000,"Athlete, student","Sports Science at Eduardo Mondlane University (Maputo, MOZ)","Father, Justino. Mother, Cremilda Malendza",Portuguese
1562300,VARDANYAN A,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Men's Greco-Roman 77kg""]",11/11/1995,,,,Russian
1562302,GRABHER J,Female,Athlete,Austria,Austria,169,0,['Tennis'],"[""Women's Singles""]",2/07/1996,,,,"English, German"
1562304,OFNER S,Male,Athlete,Austria,Austria,191,0,['Tennis'],"[""Men's Singles""]",12/05/1996,,,"Father, Hansjorg. Mother, Gabriela. Brother, Christopher","English, German"
1562346,GOTTFRIDSSON J,Male,Athlete,Sweden,Sweden,191,0,['Handball'],['Men'],2/09/1992,Athlete,,"Partner, Magdalena Ericsson. Daughter, Nellie. Son, Milo","English, Swedish"
1562354,WALLINIUS K,Male,Athlete,Sweden,Sweden,199,0,['Handball'],['Men'],14/01/1999,"Athlete, student",,,"English, Swedish"
1562355,WANNE H,Male,Athlete,Sweden,Sweden,185,0,['Handball'],['Men'],10/12/1993,Athlete,,"Partner, Daniela Gustin. Son, William (born 2024)","English, Swedish"
1562356,KARLSSON S,Male,Athlete,Sweden,Sweden,178,0,['Handball'],['Men'],21/01/1995,Athlete,,"Father, Sonny Karlsson","English, Spanish, Swedish"
1562358,CARLSBOGAARD J,Male,Athlete,Sweden,Sweden,195,0,['Handball'],['Men'],19/04/1995,Athlete,,"Partner, Mimmi Eliasson","English, Swedish"
1562359,CLAAR F,Male,Athlete,Sweden,Sweden,193,0,['Handball'],['Men'],5/01/1997,Athlete,,"Partner, Elvira Savenfall. Father, Niklas","English, Swedish"
1562360,THULIN T,Male,Athlete,Sweden,Sweden,198,0,['Handball'],['Men'],5/07/1995,Athlete,,,"English, Swedish"
1562363,PELLAS L,Male,Athlete,Sweden,Sweden,183,0,['Handball'],['Men'],28/08/1995,Athlete,,,"English, Swedish"
1562364,BERGENDAHL O,Male,Athlete,Sweden,Sweden,192,0,['Handball'],['Men'],8/03/1995,Athlete,,"Partner, Matilda Balstrom. Father, Hans Bergendahl",Swedish
1562365,SANDELL L,Male,Athlete,Sweden,Sweden,193,0,['Handball'],['Men'],3/02/1997,Athlete,,"Partner, Elise. Daughter, Alex","English, Swedish"
1562366,PALICKA A,Male,Athlete,Sweden,Sweden,189,0,['Handball'],['Men'],10/07/1986,Athlete,,"Wife, Sandra Meissner. Son, Aston. Daughter, Elsa. Father, Mirek Palicka (from Czech Republic). Mother, Ingela","English, German, Spanish, Swedish"
1562375,MOELLER F,Male,Athlete,Sweden,Sweden,196,0,['Handball'],['Men'],4/09/2002,Athlete,,"Father, Peter. Brother, Simon","English, Swedish"
1562380,LAGERGREN A,Male,Athlete,Sweden,Sweden,186,0,['Handball'],['Men'],11/09/1992,Athlete,,"Partner, Maria Thored","English, Swedish"
1562387,PETTERSSON D,Male,Athlete,Sweden,Sweden,179,0,['Handball'],['Men'],6/05/1992,Athlete,,,"English, Swedish"
1562388,DARJ M,Male,Athlete,Sweden,Sweden,192,0,['Handball'],['Men'],27/09/1991,Athlete,,"Wife, Amanda. Mother, Maria","English, Swedish"
1562390,EDVARDSSON J,Male,Athlete,Sweden,Sweden,190,0,['Handball'],['Men'],7/04/1997,Athlete,,,Swedish
1562400,MUSETTI L,Male,Athlete,Italy,Italy,185,0,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",3/03/2002,,,"Father, Francesco (marble producer). Mother, Sabrina","English, Italian"
1562402,BRONZETTI L,Female,Athlete,Italy,Italy,170,0,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",10/12/1998,,,,"English, Italian"
1562404,VAVASSORI A,Male,Athlete,Italy,Italy,193,0,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",5/05/1995,,,"Father, Davide, is his lifelong coach. Mother, Dorina Fichera. Brother, Matteo. Sister, Sara","English, Italian"
1562405,ARNALDI M,Male,Athlete,Italy,Italy,185,0,['Tennis'],"[""Men's Singles""]",22/02/2001,,,"Father, Fabrizio. Mother, Silvia","English, Italian"
1562409,ERRANI S,Female,Athlete,Italy,Italy,164,0,['Tennis'],"[""Women's Doubles"", ""Women's Singles"", 'Mixed Doubles']",29/04/1987,,,"Father, Giorgio (produce vendor). Mother, Fulvia (pharmacist). Brother, Davide","English, Italian, Spanish"
1562416,DARDERI L,Male,Athlete,Italy,Italy,183,0,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",14/02/2002,,,"Mother, Andrea Germino. Father, Luciano Enrique. Brother, Vito Antonio","English, Italian, Spanish"
1562418,COCCIARETTO E,Female,Athlete,Italy,Italy,166,0,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",25/01/2001,,,"Father, Piero. Mother, Jessica. Brother, Alessandro","English, Italian"
1562427,TALAT K,Female,Athlete,Pakistan,Pakistan,0,0,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team']",18/06/2002,"Athlete, student","Studies Mass Communications at the National University of Modern Languages (Islamabad, PAK)","Father, Mehmood. Mother, Samina Yaqoob. Two brothers, one sister","English, Urdu"
1562482,RAHMOUNI Y,Male,Athlete,Morocco,Morocco,0,0,['Equestrian'],['Dressage Individual'],2/10/1984,"Athlete, horse trainer and stable rider at the Stouwehof facility of the Nekeman family in Hasselt (NED)",,,Dutch
1562527,KEUNIMJAEVA A,Female,Athlete,Uzbekistan,Uzbekistan,0,0,['Wrestling'],"[""Women's Freestyle 50kg""]",19/09/1999,Athlete,,,
1562529,MAHMOUD J,Female,Athlete,Egypt,Egypt,0,0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",17/08/2004,Athlete,,,"Arabic, English"
1562596,ELDEEB J,Female,Athlete,Egypt,Egypt,0,0,['Rhythmic Gymnastics'],['Group All-Around'],24/05/2007,Athlete,,"Father, Tarek Ahmed Mohamed Eldeeb. Mother, Dalia Ehab Elwi. Older sisters, Jacinthe (former rhythmic gymnast) and Logein",Arabic
1562602,ABDUSATTOROVA Z,Female,Athlete,Uzbekistan,Uzbekistan,0,0,['Archery'],"[""Women's Individual"", 'Mixed Team']",17/04/2001,Athlete,Studied Physical Education at Fergana State University (UZB),,
1562608,MOHAMED O,Male,Athlete,Egypt,Egypt,0,0,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]",10/02/1999,Athlete,"Dentistry at Pharos University, Alexandria (EGY)",,"Arabic, English"
1562609,MOHAMED A,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Greco-Roman 130kg""]",8/12/1995,Athlete,Commerce at Mansoura University (EGY),One daughter,Arabic
1562613,SADIKOV A,Male,Athlete,Uzbekistan,Uzbekistan,0,0,['Archery'],"[""Men's Individual"", 'Mixed Team']",18/07/2003,Athlete,Studied at Samarkand State University (UZB),,Uzbek
1562628,ARIN N,Female,Athlete,Türkiye,Türkiye,180,0,['Badminton'],"[""Women's Singles""]",26/02/1994,"Athlete, teacher",,"Husband, Hakan Arin (married August 2022)","English, Turkish"
1562641,HRISTOV M,Male,Athlete,Bulgaria,Bulgaria,0,0,['Judo'],['Men -73 kg'],4/04/2000,Athlete,,Three brothers,"Bulgarian, English"
1562657,ABDELRAHMAN M,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Greco-Roman 77kg""]",26/04/1997,Athlete,,,Arabic
1562658,IVANOV I,Male,Athlete,Bulgaria,Bulgaria,0,0,['Judo'],['Men -90 kg'],20/07/1994,"Athlete, works in the Bulgarian armed forces",Master's degree in Tourism,"Wife, Loreta. Sons, Dominik and David","Bulgarian, English"
1562690,MOHAMED M,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Greco-Roman 60kg""]",24/03/2000,Athlete,,,Arabic
1562695,GABR M,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Greco-Roman 97kg""]",18/09/1996,Athlete,,,Arabic
1562722,PENEV K,Male,Athlete,Bulgaria,Bulgaria,0,0,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault""]",30/03/2000,Athlete,"Bachelor in Economics at the University of Michigan (Ann Arbor, USA)","Father, Marian Penev. Mother, Youlia Cross (Hristova). Older brother, Eddie","Bulgarian, English"
1562727,SANCHO S,Male,Athlete,Costa Rica,Costa Rica,0,0,['Judo'],['Men -60 kg'],25/08/1998,"Student, athlete",Studying Architecture,"Father, Andres Sancho Barrantes. Mother, Gioconda Chinchilla Flores. Siblings Ian, Julian and Fabian","English, Spanish"
1562729,KIRBY J,Male,Athlete,Barbados,Barbados,0,0,['Swimming'],"[""Men's 100m Freestyle""]",24/07/2000,,Studied Business Administration at University of Southern California (USA),"Father, Andrew. Mother, Tracey",English
1562768,GEORGIEVA V,Female,Athlete,Bulgaria,Bulgaria,0,0,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Uneven Bars"", ""Women's Vault""]",28/07/2006,Athlete,,"Father, Peter Georgiev. Mother, Elitsa Ilieva-Georgieva. Older brother, Nikolay Georgiev","Bulgarian, English"
1562779,ANDERSON N,Male,Athlete,Jamaica,Jamaica,193,0,['Athletics'],"[""Men's 800m""]",21/01/2000,Athlete,"Graduated in 2023 with a Master's degree in Science and Kinesiology from Mississippi State University, Starkville, MS (USA)","Mother, Andrea",English
1562782,BEHAIRY L,Female,Athlete,Egypt,Egypt,0,0,['Rhythmic Gymnastics'],['Group All-Around'],1/08/2007,Athlete,,"Father, Assem Behairy. Mother, Kholoud El Marredy. Older sister, Sandrie Assem Behairy. Younger sister, Ledia Assem Behairy. Younger brother, Youssef Assem Behairy. Younger sister, Layra Assem Behairy",Arabic
1562788,ELSAYED M,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Greco-Roman 67kg""]",16/03/1998,Athlete,"Arab Academy for Science, Technology & Maritime Transport (Alexandria, EGY)",,"Arabic, English"
1562800,METWALLY M,Male,Athlete,Egypt,Egypt,0,0,['Wrestling'],"[""Men's Greco-Roman 87kg""]",24/08/1995,Athlete,,,Arabic
1562828,DIAZ MA,Male,Athlete,Cuba,Cuba,194,0,['Athletics'],"[""Men's Discus Throw""]",8/12/1999,Athlete,,,Spanish
1562839,ESPINOSA RR,Male,Athlete,Cuba,Cuba,178,0,['Athletics'],"[""Men's 100m""]",1/02/2003,Athlete,,,Spanish
1562842,ABDELAZIZ ELSAYED,Male,Athlete,Egypt,Egypt,0,0,['Weightlifting'],"[""Men's +102kg""]",19/05/1989,Athlete,,,Arabic
1562845,HECHAVARRIA A,Male,Athlete,Cuba,Cuba,190,0,['Athletics'],"[""Men's Triple Jump""]",14/09/2000,Athlete,,,Spanish
1562861,ABBAS H,Female,Athlete,Egypt,Egypt,0,0,['Weightlifting'],"[""Women's +81kg""]",5/05/1995,,,,Arabic
1562864,EHLERS N,Male,Athlete,Germany,Germany,211,0,['Beach Volleyball'],['Men'],4/02/1994,Athlete,,,German
1562868,WICKLER C,Male,Athlete,Germany,Germany,190,0,['Beach Volleyball'],['Men'],28/04/1995,"Athlete, student","Studying Business Administration at Fern University (Hagen, GER)","Father, Andreas. Mother, Anna. Older sister, Jenny","English, German"
1562869,LUDWIG L,Female,Athlete,Germany,Germany,180,0,['Beach Volleyball'],['Women'],13/01/1986,Athlete,,"Husband, Imornefe Bowes. Sons, Teo (born 2018) and Lenny (born 2022)","English, German"
1562874,MUELLER S,Female,Athlete,Germany,Germany,192,0,['Beach Volleyball'],['Women'],13/02/2001,"Athlete, soldier",,,German
1562876,FROMM C,Male,Athlete,Germany,Germany,204,0,['Volleyball'],['Men'],15/08/1990,Athlete,,"Wife, Maren Brinker",German
1562877,GROZER G,Male,Athlete,Germany,Germany,200,0,['Volleyball'],['Men'],27/11/1984,Athlete,,"Daughters, Leana and Loreen. Father, Georg. Sister, Dora. Brother, Tim","German, Hungarian"
1562879,KAMPA L,Male,Athlete,Germany,Germany,196,0,['Volleyball'],['Men'],29/11/1986,Athlete,Studied Psychology at Remote University Hagen (GER),"Father, Ulrich. Brother, David",German
1562880,KARLITZEK M,Male,Athlete,Germany,Germany,191,0,['Volleyball'],['Men'],12/08/1996,Athlete,,"Younger brother, Lorenz",German
1562881,KRICK T,Male,Athlete,Germany,Germany,210,0,['Volleyball'],['Men'],22/10/1998,Athlete,,,German
1562883,REICHERT M,Male,Athlete,Germany,Germany,194,0,['Volleyball'],['Men'],15/03/1995,Athlete,,,"English, German"
1562884,SCHOTT R,Male,Athlete,Germany,Germany,193,0,['Volleyball'],['Men'],8/07/1994,Athlete,,"Partner, Elle Sandbothe",German
1562885,ZENGER J,Male,Athlete,Germany,Germany,190,0,['Volleyball'],['Men'],26/08/1997,"Athlete, student",Studies International Management at Hochschule Ansbach (GER),,"German, Italian"
1562886,ZIMMERMANN J,Male,Athlete,Germany,Germany,190,0,['Volleyball'],['Men'],12/02/1993,Athlete,"Graduated in 2024 with a master's degree in Marketing from International University of Applied Sciences (Erfurt, GER).</p><p>Graduated in 2020 with a degree in International Management from Ansbach University of Applied Sciences (GER)",,"English, German"
1562890,LIPPMANN L,Female,Athlete,Germany,Germany,190,0,['Beach Volleyball'],['Women'],23/09/1994,Athlete,,"Husband, Hannes Lindt",German
1562896,BREHME A,Male,Athlete,Germany,Germany,206,0,['Volleyball'],['Men'],10/08/1999,Athlete,,"Father, Kay. Twin brother, Louis. Older sister, Thea",German
1562921,TILLMANN C,Female,Athlete,Germany,Germany,174,0,['Beach Volleyball'],['Women'],13/07/1991,"Athlete, soldier",Has a degree in Mathematics and Psychology,"Father, Rainer. Brother, Steffan",German
1562922,MAASE L,Male,Athlete,Germany,Germany,208,0,['Volleyball'],['Men'],28/08/1998,Athlete,,"Sister, Rica",German
